Date,Minimum_CVaR,Mean_CVaR_lambda_0.005,Mean_CVaR_lambda_0.01,Mean_CVaR_lambda_0.03,Mean_CVaR_lambda_0.05,Mean_CVaR_lambda_0.1,Mean_CVaR_lambda_0.5
2013-03-04,-0.0011350170394001102,0.007501662919183749,0.001990838923345839,0.0002949389846469419,-0.000876140896985178,-0.0010331341252514115,-0.0011067808120397427
2013-03-05,0.0005713214162696989,0.007875085473822319,0.0032807157934098274,0.003914677332117256,0.0014783632709700623,0.0012121782813008242,0.0008722055854877286
2013-03-06,-0.002122373949279499,-0.002983441601933534,-0.005570100026537128,-0.0051352012736984864,-0.002373797448239956,-0.0021680465527662562,-0.002256266202623647
2013-03-07,-0.0017415621760428213,-0.004701970050329796,-0.005971651206823525,-0.0043713029730413355,-0.001985166822064288,-0.0017639966791909156,-0.001750692402930576
2013-03-08,-0.0024850824953569495,0.0017178245216800114,-0.0034169017812996083,-0.004088629896432994,-0.002731597818552145,-0.0026244333551087573,-0.0026172624112775766
2013-03-11,0.00030184173318925644,0.0008573291470068689,0.0008996920468056224,0.0014306778242894058,0.0004987473450424051,0.00039971669381855257,0.00032977948310053407
2013-03-12,0.0014287898152340883,-0.0037127669095435856,0.0008770527873342981,0.0020509077386690056,0.0014155562819304635,0.0014202157303868645,0.0013617797204894533
2013-03-13,-0.0004043935257908027,0.0010035881775689592,0.00014187288660938435,-0.0007444837127300596,-0.0006666048306741557,-0.0006535030707549572,-0.0004998434017932096
2013-03-14,0.0017626227435045827,0.00630000950228915,0.0023657499713425345,0.000958007610214473,0.0015278176979045544,0.0015578346692683986,0.001665184061684144
2013-03-15,0.0020417274196606883,0.00227651694698916,0.0032874844040282625,0.002223834302830463,0.0019280420755798389,0.0018833295160574082,0.001979939416986598
2013-03-18,0.0017376541364360065,-0.005536369841483535,-1.7409875680440834e-05,0.0021752394509113593,0.0020384276936298296,0.002091305317057701,0.0018434411949750373
2013-03-19,0.0011738872786211108,-0.004853921555145746,6.737395157574433e-05,0.0017708915896135213,0.0013538806482844556,0.0013366360308153524,0.0012314948202598597
2013-03-20,-0.0008604589619434222,0.003156027134311845,-0.002942200901187797,-0.003106301400015332,-0.0010311224110326478,-0.0008989613136642927,-0.0008667093492220612
2013-03-21,0.0005183835840774087,-0.003002846284461902,0.0023419454497797254,0.001492439489432229,0.0002583853836457539,0.00024531433991814566,0.00034498072293387416
2013-03-22,0.0004513502326475294,0.005260911326632867,0.0033482904809125635,0.003525818800564462,0.0009985112578723143,0.000715687401311671,0.0006376935240064441
2013-03-25,-0.00025036616131046685,0.00014395788855825487,-0.00031535258065218397,-0.001341181984213069,-0.000373131067957333,-0.00033610801979766514,-0.0002567106043350753
2013-03-26,0.0017216149615277843,0.008625671330843243,0.00547266204994723,0.0036956273209589607,0.0017087009749781057,0.0015064316354365115,0.0016679308841835994
2013-03-27,0.002125429785652999,0.0018527092884883523,0.004670005017032297,0.004948055434036425,0.002555687178565691,0.002328799450168395,0.002227217114205926
2013-03-28,-0.0004517706918704123,0.0034144797389168424,-0.00018359533252532145,-0.0013168578488523819,-0.0005951938921769928,-0.0005557600614504166,-0.0004585810477449881
2013-04-01,0.001821644123009003,0.004626198681407567,0.005149218308313719,0.002848566032633615,0.0015336362868900721,0.0015978168055557074,0.0018197933185286619
2013-04-02,-0.00102146945372672,0.0005088073973695817,-0.0008060924802890668,-0.0004267376762753239,-0.0010046955474024566,-0.0011099630313504694,-0.001016524046578371
2013-04-03,0.0018842918594477176,0.0009995066365398042,0.002359415298848644,0.0008789635839412391,0.0013200380769380349,0.0015476970151122593,0.001887075122587678
2013-04-04,0.002526977849649281,0.014686871228850151,0.013693872599288115,0.009286295694870494,0.0026281847033475803,0.0023236102016190863,0.002534429960924678
2013-04-05,0.0018070241386221042,0.010789299443866307,0.012883515668778767,0.010325001868884076,0.002327621125314483,0.0019158558862037989,0.0018063508393666439
2013-04-08,-0.0012910409106278165,0.00227700783298479,4.3008515728582e-05,-0.0012073214409240585,-0.0013282378477325052,-0.001367721911527342,-0.0012886513768008978
2013-04-09,0.0015799303239825147,-0.0008064127182242364,-0.0009497239192338691,0.0007796748799491215,0.001891578608188782,0.0018516667523607033,0.0015756880822208608
2013-04-10,-0.000546479932966748,-0.001040587381164304,-0.004050355533957606,-0.002118049782526721,-0.00037790028097262063,-0.000475142136472928,-0.0005425928819704495
2013-04-11,0.0007580009173269175,0.004453579616089387,0.0038748857075761034,0.0022369162923374653,0.0007469516234190898,0.0006938850443478639,0.0007651800961605559
2013-04-12,0.0034046572786912144,0.0068890319783276865,0.007276443448069658,0.004911862587505311,0.002258292305627796,0.0023281073762211335,0.0034107353009944497
2013-04-15,-0.0021237498398691823,-0.010125755904968559,-0.007948758111210541,-0.009642675183831662,-0.004833913545346569,-0.004028161316203316,-0.002122578249531104
2013-04-16,0.001272500546459776,0.007490447671381073,0.004268723725399326,0.0030042592947012725,0.0016909017951900474,0.0014784470498083735,0.0012735912781391967
2013-04-17,-0.0005754089907714643,-0.004378542137038033,-0.0019915937720302868,-0.0034437898058259364,-0.0013140764330873411,-0.0009244833814798792,-0.0005749606324418899
2013-04-18,-0.0007879923120855947,-6.782941546534804e-05,0.0006794836880428257,-0.001638212481864132,-0.0012014999085008249,-0.0010046229415875407,-0.0007937611324685401
2013-04-19,0.0002442849555732707,0.00899904109414762,0.006663025698277147,0.005773483721114525,0.0012510046289475607,0.0007995505902178568,0.0002501634457450219
2013-04-22,0.0015793380719428818,-0.0005993140511153516,6.168289014940598e-05,0.003337836178400222,0.002488524519134394,0.0022125268955965893,0.0015771392320471644
2013-04-23,0.0014192715546039736,0.0022797270045769036,0.0008737692068185865,0.0012195381138015993,0.0013842489912143652,0.00132198596005062,0.0014283213632020342
2013-04-24,0.0008800338034540278,0.002293028964365895,0.002521929575146409,0.0022221564892968004,0.0010639156037897113,0.0009807236928338625,0.0008742337844163117
2013-04-25,0.0005201781156602969,-0.003708209331233614,-0.0032590887810565183,-0.000408154770233371,0.001115484101490205,0.001034639929588188,0.0005135250454082474
2013-04-26,0.0017234091583773203,0.0012234034987435027,0.002728753940848927,0.0028573219436922592,0.0015616198190295805,0.0015406888401243712,0.0017278693145190704
2013-04-29,0.0009518855474925925,0.0041162350828241046,0.0026233743859556125,0.0026504493316323874,0.0014763957467529565,0.0012802917281613535,0.0009473939589963454
2013-04-30,0.0011541431413628622,0.007686135999663168,0.00611871002057951,0.004671361131852958,0.0016833408332732613,0.0014449290861162645,0.0011557646835607116
2013-05-01,0.000943518526451248,-0.0005436762484816171,0.0013509589941358424,0.0024794786769495314,0.001006822325929857,0.0010572601882083976,0.0009652917191591559
2013-05-02,0.0027356089596235478,0.0033306242983215384,0.00251405529091131,0.00433674018380259,0.002949561737209727,0.002856713095135577,0.0027062084831011024
2013-05-03,-0.004063046078678245,-0.007300492596170605,-0.010165915130512904,-0.007830365708018538,-0.003820551770228442,-0.003940443024803786,-0.004066873390580983
2013-05-06,-0.0003886578711403965,0.002086058999412721,0.0012929626688809037,0.0008232719991718707,-0.0002458828132100299,-0.0003103095045168258,-0.00038135337963318694
2013-05-07,-0.0009632395074523625,0.0017534228851425748,0.0007760022950975554,-0.001214741144140108,-0.0010942329538567996,-0.0011211782751922028,-0.0008960693104370643
2013-05-08,0.0021782960429952425,0.0009462749976585361,0.001055672891462578,0.0024499053320583553,0.002258808934693546,0.002224884265739302,0.0021730724237829513
2013-05-09,-0.0011576879117922712,-0.004965229199958787,-0.0045536204878345865,-0.002880690725461932,-0.001082607438237404,-0.0011135741051049308,-0.0011547438821742917
2013-05-10,-0.004817644708655311,-0.0020825890369120525,-0.003578189640544349,-0.0029819992938132645,-0.0042651395432316,-0.004550291612067658,-0.004738707725215896
2013-05-13,-0.002312154996013671,-0.0001839293416326937,-0.0014658576665403933,-0.0027034123250675446,-0.002052915452274484,-0.0021941374488331222,-0.002250343997778348
2013-05-14,-0.0016588902051751786,-0.002053785389069196,-0.0035540279524207685,-0.0030930114748956017,-0.001633607279337923,-0.001730764448852229,-0.0015685756460779299
2013-05-15,0.001887592756469214,0.008650629713830016,0.008319395042472255,0.005636419376132906,0.0019108452320422131,0.0018003335843601587,0.0019640295982523703
2013-05-16,0.003499078396892452,0.0008960657568140018,0.0024999048312714933,0.0039238092017601645,0.003423161810407249,0.003528450100604541,0.0034502881834792554
2013-05-17,-0.002661471321329323,-0.0015873513195623357,-0.0034697870766408068,-0.002266501549102906,-0.0023989650695427356,-0.0025953256033590666,-0.002608027868126639
2013-05-20,-0.0001653294000097949,0.0009546246110534451,0.0005920805688257591,-0.0006373311944262161,-0.0002462947460255549,-0.00019722250335363345,-0.0002067468364292946
2013-05-21,0.002262932908899895,0.006517810498751775,0.006745099068315108,0.005208062501222743,0.0022115319737991967,0.0022191925033667736,0.0022931175578857488
2013-05-22,-0.007382913785550782,-0.020637864271851658,-0.019662972790110422,-0.014382318786029136,-0.0076097610333273336,-0.007486991438838797,-0.00740992443232158
2013-05-23,-0.00037071035827695997,-0.00957725589314451,-0.007154003534491693,-0.0016752296805849776,-0.00020368242464197106,-0.00028632731959143953,-0.00038556741727868715
2013-05-24,-0.00042018430213752733,-0.0009894313135451194,-0.000584944642767149,3.937865275660535e-05,-0.0003191764828274213,-0.00037681884165452484,-0.00039119608084658974
2013-05-28,-0.007933001506422399,-0.015235960123664793,-0.01697069941061291,-0.01194991493390285,-0.00763577004856375,-0.007818960141432796,-0.007923521667760891
2013-05-29,0.0008484907467682934,-0.00845634658859118,-0.0051037455508422536,0.0002934869816952901,0.0010557760357159385,0.0009815332235794116,0.0008691429863092459
2013-05-30,0.0009979474473884586,-0.006599894308175203,-0.005878948065841771,-0.0009922297588452755,0.0012079262513156053,0.0011342881627762758,0.0010143573866814304
2013-05-31,-0.006662947995813684,-0.009361094747352472,-0.00832573574405071,-0.00710599400006473,-0.006275779400595649,-0.006417725302451438,-0.006634207185551411
2013-06-03,0.000858854523093866,0.0018537824907338685,0.002939447494730185,0.004004187130887793,0.0015776438066084086,0.0008965532592359882,0.0008508119739287778
2013-06-04,-0.0019393434054784109,-0.005357578057863521,-0.006582489590614804,-0.007015820275683371,-0.003158990379433013,-0.0021396723478201984,-0.0019573636865113375
2013-06-05,-0.0005783058220402149,-0.012917231179586097,-0.004499787239572672,-0.0006639057404705939,-0.0012472151352060923,-0.0006206460964838234,-0.0005915684870330118
2013-06-06,0.0036284229213794372,0.0050871526294555824,0.0032611752022544405,0.002923952751996861,0.0033083671906339873,0.0034138076780665383,0.0036080613590039334
2013-06-07,-0.0037398364808017837,0.013394481612661657,0.003400574271283263,-0.0013480426876276708,-0.001871109484422373,-0.003345148193464209,-0.0036967969794236
2013-06-10,-0.0021617603760055726,0.00022490437114752737,-0.0013381775310231658,-0.0020572630519744006,-0.0018618454019909692,-0.0020729028755065437,-0.0021522145577885787
2013-06-11,-0.0010699354881456014,-0.010041725826901882,-0.0032034685392788864,9.507157299371016e-05,-0.0014577421581853933,-0.0011348418718634123,-0.0010808123399432823
2013-06-12,-0.003256379679505872,-0.011597308051239041,-0.01245349473709545,-0.012326176971955816,-0.005747792261614149,-0.0037640890254209136,-0.0033042087292924904
2013-06-13,0.009186591789507315,0.012932532378007178,0.013797025763883752,0.014468160774514738,0.010066270120453247,0.009158749937895116,0.009184088057632822
2013-06-14,0.0007548268703148064,-0.006387367204475414,-0.00511488652299108,-0.004568833190568999,-0.0008201712192746902,0.000487432873848892,0.0007291329475929142
2013-06-17,-0.0009076542778538865,0.009543888371147391,0.004843160061447804,0.00237000620448935,0.0006306253949026619,-0.0005637103395723653,-0.0008723245726994788
2013-06-18,0.0009684355710448678,0.00815844083425965,0.005762282667009844,0.004596221928829802,0.0021226153255746727,0.0011472512961998582,0.000987541728615815
2013-06-19,-0.013987729281259464,-0.011541558946719155,-0.011163154431681588,-0.011191026592732967,-0.013234751069264972,-0.013809283250780013,-0.013972604931238197
2013-06-20,-0.007542674482109435,-0.02413173770612942,-0.021718655692561817,-0.020523478408514095,-0.0108922625918898,-0.007959889418685195,-0.007576273125708077
2013-06-21,-0.008712562315690953,-0.004941001665522138,-0.008718655211945592,-0.009386070252818568,-0.008533707645934419,-0.008845058899610403,-0.008735619500897629
2013-06-24,-0.006099948424652668,-0.009831005471677812,-0.00547119008131669,-0.003863651352478903,-0.005673699186074299,-0.005907934588607944,-0.006087439924866045
2013-06-25,0.004225660731814962,0.007502839571323472,0.002335854568958018,0.00012586184288898572,0.003095285319683949,0.0038521169463876515,0.004202934095243416
2013-06-26,0.005725069939983118,0.009094552953450297,0.008283621042541656,0.007974280119226185,0.006142372839703647,0.005704820260497012,0.005727860629282766
2013-06-27,0.005180562154713186,0.00455502964018506,0.0063168449765165224,0.007253912171764965,0.005388024360549082,0.00513766956768591,0.005174994760143381
2013-06-28,-0.002901174104058435,0.0012477045859546898,0.0029909614614527236,0.003034436523650097,-0.0013151597961287287,-0.0024919098194874367,-0.002859544149039883
2013-07-01,0.0023466166820558243,0.006173371228365809,0.006173371218596957,0.004334811672038086,0.00294741182293623,0.002402935004436779,0.002347781218334344
2013-07-02,-0.0008012580063904151,0.000418233224394271,0.0004182331922475413,-0.00032715304305608317,-0.00025683697751133217,-0.0005249680285033254,-0.0007826154060567303
2013-07-03,-0.00040927434569681953,0.00404252368033986,0.00404252373095737,0.0002592159629501989,-0.00021039573580328153,-0.00057085704218518,-0.00041546661602342994
2013-07-05,-0.01309797380357447,0.007635892602560146,0.00763589263181208,-0.009313086214783883,-0.00986720682049036,-0.010615407442699398,-0.012967724280263382
2013-07-08,0.008386752810845888,0.0009641420534549638,0.0009641420242154641,0.005635167930185148,0.006134511635980999,0.007343335766496706,0.008318907675953113
2013-07-09,0.0016681019814077658,0.00605678556955791,0.006056785534066078,0.0042313134829892185,0.003142610545821878,0.0024470070802873334,0.0017101730688613426
2013-07-10,-0.0008356676570029364,0.0057463907082657695,0.005746390752878305,-0.001073468072189776,-0.0010169729040593323,-0.001166965054112179,-0.000850318190466326
2013-07-11,0.011117219862716965,0.01986121586762346,0.019861215897831963,0.0151118320751924,0.012913381662752021,0.011354064992199486,0.011137537901553252
2013-07-12,-0.000742061267506644,0.0044019319036485705,0.004401931959765015,0.0013592221042448838,0.000380273474970938,-0.0005050813146938449,-0.0007234300650450498
2013-07-15,0.0035261823862424713,0.002257575384941868,0.0022575753508460306,0.003848510113759973,0.003442725233665289,0.003453018005360242,0.00351949844514432
2013-07-16,-0.0007416637735339071,-0.0013250516491157827,-0.0013250516394236467,6.226295360733936e-05,-0.0004069423727232069,-0.0008586274125296223,-0.0007434842262744601
2013-07-17,0.005234251940191337,0.0025207973195504607,0.002520797311209133,0.0022526948649883582,0.0037168707460777384,0.00465929456020131,0.005200944896558424
2013-07-18,-0.0005777832342868106,-0.002514458782930773,-0.0025144588674398394,-0.004796706950187635,-0.00272403473189764,-0.0007677610080806252,-0.0006040700667766519
2013-07-19,0.0031534384475910837,-0.010349159227030724,-0.010349159338288172,0.0030448272118128727,0.0025461596927789376,0.003233234130061602,0.0031442647650126165
2013-07-22,0.00031912665192534995,0.0029493526889152744,0.0029493526906823053,0.0021113969553927525,0.0010735047949415044,0.00048302984560355533,0.0003291171626387257
2013-07-23,-0.0016814382130332373,-0.007351808319167152,-0.007351808383659009,-0.004868353717421892,-0.0030122130213594556,-0.0017323749573379121,-0.0016906693717785304
2013-07-24,-0.007036861494963409,0.003232073929489321,0.0032320740671549775,-0.004886444155017378,-0.0052728005872487715,-0.006343923124484507,-0.006988571644058417
2013-07-25,0.0003415612129107348,0.006308620021492128,0.006308620039386259,0.002695317387269691,0.001963460656153826,0.0009737065359674002,0.0003835207559865772
2013-07-26,0.0007734273458976926,0.005335555938982495,0.005335556003154274,0.004687571072959251,0.0023935156046936967,0.0009233100204655287,0.0007877333062369374
2013-07-29,-0.0021484608177151365,-0.0018573381908850717,-0.001857338150380694,-0.00435502814165345,-0.0028405718509778577,-0.0022398745917230345,-0.002151822506161194
2013-07-30,0.00031090368884401087,0.0053167881311897425,0.0053167881891045266,0.001792289185282181,0.0009975737164531484,0.00023454028303215857,0.0003131242000105061
2013-07-31,0.0014202875235629353,0.0018507366163089678,0.00185073667137714,0.0023150551138100273,0.0015000867364767245,0.0011755099284784798,0.0014072363396901988
2013-08-01,-0.007609345924657562,0.010162732496327154,0.010162732452005496,-0.0017189390640981461,-0.0025113007634977036,-0.004285523776204059,-0.007260855053525472
2013-08-02,0.007300996206168087,0.005617845929593024,0.005617845952174516,0.006789569278156549,0.006965720258548247,0.006988281869678481,0.007228880553107553
2013-08-05,-0.003621463520594115,0.0006495614126449389,0.0006495613965591396,-0.0033299696434502257,-0.002813507416301597,-0.002782538187818151,-0.0035587346026224598
2013-08-06,-0.000530117551196474,-0.005972447068970488,-0.005972447047431162,-0.0022572307346300224,-0.0018430592766444098,-0.0013163644128146856,-0.0006066752586121327
2013-08-07,0.0010420379332423124,-0.0018285761636622766,-0.0018285761370085973,0.0016142431508703314,0.0017509193869480466,0.0012831345861661347,0.0010505939980647305
2013-08-08,0.0018570428390849436,0.0049727530023850885,0.004972753002919772,0.0036992117097833788,0.0029562039502861737,0.0022129733460567458,0.0018798314888774925
2013-08-09,0.00024778199979968996,-0.004036556544899095,-0.0040365565483524435,-0.0014154133643838884,-0.0009359771170733833,-0.0003468607911630839,0.00019946412851790107
2013-08-12,-0.0015466116326257051,0.002353116430911628,0.002353116414234746,-0.0023575360028922354,-0.001758702538939505,-0.0012770653697573575,-0.0015548657511056385
2013-08-13,-0.005361998995420447,0.005608427682463724,0.005608427681903283,-0.003351328044338464,-0.004331487524399713,-0.004775031859036161,-0.005328215451587792
2013-08-14,-0.0004220933427453444,-0.0037613797420498196,-0.0037613797351190303,-0.0019656648477096583,-0.0012704471900387704,-0.0007667950063413587,-0.0004710763011204211
2013-08-15,-0.00603240964519125,-0.01692484249906545,-0.016924842492557657,-0.014758572229227718,-0.011408210078786118,-0.007787888333120052,-0.006178554382795465
2013-08-16,-0.0036764497234529347,-0.00039729417047640325,-0.0003972941604888369,-0.002415868382641184,-0.0028782628291829093,-0.0033879611606806304,-0.0036766813495476836
2013-08-19,-0.005143009115038066,-0.001722545317694335,-0.001722545298369127,-0.005798534311153514,-0.004958927194777196,-0.004612532268347569,-0.005137253543357034
2013-08-20,0.006566616322185581,0.00437973383087642,0.004379733805466746,0.005877822715427916,0.005516018499313935,0.005736589051127838,0.006489505202130097
2013-08-21,-0.005432154786453203,-0.003435553798470603,-0.0034355537976452633,-0.007213489170468712,-0.006491884140133131,-0.005632894287970869,-0.005479311455376168
2013-08-22,0.002091597820199631,0.00981190716496716,0.009811907153765453,0.009781125599256812,0.0058892309502958096,0.0026624031260404912,0.0021420589646492516
2013-08-23,0.005030701127372028,0.006696356824005711,0.006696356842163409,0.007523439100589835,0.006439090578866047,0.005246125614547736,0.00501834954690028
2013-08-26,0.0010265684074404202,0.0005216397150689112,0.0005216397238496651,0.0012440438202538928,0.0011040961128880866,0.0008380310859377182,0.000964660777450943
2013-08-27,0.00032035694074306065,-0.02046651209334016,-0.020466512051086627,-0.005775512946361805,-0.0033800023894624553,-0.001484333299737961,0.00018500024043355268
2013-08-28,-0.0011031450017630062,0.0038591666596607954,0.0038591666517449053,-0.0012162138451485838,-0.0015594202227852128,-0.0012547441769222845,-0.0011207374308314089
2013-08-29,0.002027652467327057,0.0070265980043506815,0.007026598000439366,0.006023974258647424,0.003878691956757274,0.0020864402283851113,0.0019794423337298195
2013-08-30,-0.0016780043634192499,-0.006450622927820837,-0.006450622897588798,-0.003399860891567408,-0.0030499349083144,-0.002390967097662511,-0.0017157982786101256
2013-09-03,-0.004692836544702428,0.005697385783755227,0.005697385820623957,-0.002058120127751639,-0.0019877602978064512,-0.0031108911234626335,-0.004675770641738075
2013-09-04,1.656071257327696e-05,0.010671931745263263,0.010671931799979939,0.005589497811445465,0.0016315232474268804,0.0008722258202253919,2.6050859853743447e-05
2013-09-05,-0.006102264125164236,0.001694605204496158,0.0016946052472213147,-0.0042812336926357775,-0.004442601708936622,-0.005159445650122163,-0.00609198488631757
2013-09-06,0.004816846088675941,0.0011713592547577534,0.0011713592275075513,0.002562199292876377,0.00427752764528222,0.00455414332745252,0.004813906298706483
2013-09-09,0.0029323742719349344,0.011698823420520199,0.01169882343530726,0.007335205675005785,0.005238370773706924,0.004275910623858348,0.0029469198916116657
2013-09-10,-0.001271354864533114,0.004882665511779516,0.0048826655171338995,0.0005840607384746122,-0.0009833612097637223,-0.0012307058213225641,-0.0012706239501019123
2013-09-11,0.003302209596897976,-0.0019182067575613804,-0.0019182068042224998,0.0024132180150451266,0.0026209596157154014,0.0028914531983024183,0.0032976288789536845
2013-09-12,-0.0003772366327741139,-0.0006400719263657262,-0.0006400718785826154,-0.0010311353889955743,-0.000260915407883866,-0.0002668206510700877,-0.0003760883096713963
2013-09-13,0.0005879589042521172,0.0006404818653718003,0.0006404818342344853,0.0019509701847773009,0.0010242992127953432,0.0008393165559843485,0.0005906055286679646
2013-09-16,0.0028804018981281043,-0.0026901054475253483,-0.002690105489966288,-0.003664627417360733,0.0008305873428893218,0.0015966289770985576,0.002866620183938906
2013-09-17,0.002776487688649354,0.006679686984874866,0.006679686987099975,0.007135975938190153,0.003632674301582872,0.0032554391715633457,0.0027817120568836007
2013-09-18,0.01146004162524572,0.011994187793562983,0.011994187777414789,0.012098642075290655,0.012114561340908825,0.01187677101993434,0.01146444897099319
2013-09-19,-0.0028255060877522276,0.0023957750063456906,0.0023957750541632183,-0.0009639559007242893,-0.0015468186712144227,-0.002046406045791538,-0.0028170548473204216
2013-09-20,-5.604488684674003e-05,-0.003431918097359099,-0.003431918088090069,-0.0004058972013073481,-0.0006596544321240128,-0.0003485064345372102,-5.929023520367949e-05
2013-09-23,0.002068217750627266,-0.0020253081087564517,-0.0020253081296540687,0.0013271247970196853,0.0015866233999692891,0.0018588746737207007,0.0020658130721538104
2013-09-24,0.0015035146803659138,3.246292124003958e-11,9.601874850773129e-12,0.003925822498075382,0.0021303833674246597,0.0019409733990398692,0.0015080430468004113
2013-09-25,0.0008401936440491919,-0.0034248439885606885,-0.0034248440166111394,-0.001309935471766166,0.00046446171469693986,0.0006783613861940374,0.0008382811484488606
2013-09-26,-0.0008761870184669229,0.007764636444714812,0.0077646364982113525,0.0019010692126906203,0.0011391096088932962,0.000317932148652611,-0.0008631990427543368
2013-09-27,0.00038521672494984394,-0.001263261293281026,-0.0012632612774593488,-6.295037950787563e-05,0.00030969533532276827,0.00040606423175248985,0.00038535519248505956
2013-09-30,-7.934915373841722e-05,-0.002403180733278276,-0.0024031807358838586,-0.0022369690254312458,7.804883359607828e-06,6.98010023731932e-05,-7.789199615026998e-05
2013-10-01,0.000513425850554583,0.010739306840294116,0.010142317933423683,0.004602286561859348,0.001918969561135242,0.0015140559343713722,0.0008712357194204934
2013-10-02,0.0013323468119157411,-0.001863112825580493,-0.0003767063551682881,0.0002927634269860313,0.000894367498604387,0.000988026988766988,0.0011084387605462265
2013-10-03,0.00012766630164806614,-0.011101234205789567,-0.01167584282041989,-0.007365568119419907,-0.0030176395907347553,-0.0017995890012906246,4.1442011530667955e-05
2013-10-04,-0.0004572604222056187,0.007852688261509755,0.00863824572466454,0.0047612735726760835,0.0011519842680460801,0.0005383438010406749,-0.0003774964748795018
2013-10-07,-0.0006947870535050082,-0.009661020239507545,-0.008312653451678753,-0.0034621706715283196,-0.0023933688919015594,-0.0018196330819286732,-0.0009962197280005691
2013-10-08,-0.0017710406315701865,-0.01805029763225341,-0.019303639107798087,-0.010478254578296209,-0.006408902874239009,-0.004715968897476941,-0.002052840876502593
2013-10-09,-0.001209540363916739,-0.003479755395885742,-0.0031083880717185375,-0.0045692800146730495,-0.0018916578413165075,-0.0015876829899790224,-0.0010456512841630072
2013-10-10,0.0018442253312516144,0.022353769364189535,0.02117436452385446,0.013375694462469223,0.005969782528003842,0.004292723734323323,0.001888139746369255
2013-10-11,0.0019060582170715712,0.010541372507688385,0.007887186437669946,0.004450571991176044,0.003606067505377286,0.003020462866814455,0.0021334155540422284
2013-10-14,-0.001069932783561156,0.006241786448734299,0.007067876661724037,0.000679181527520889,5.667662783648275e-05,-0.00031366537526134053,-0.0009283133401128962
2013-10-15,-0.00034346163899412474,-0.00626033034753648,-0.003885221002954853,-0.0030844415852562257,-0.0015631582686109757,-0.0010177363375649673,-0.0003153934104089817
2013-10-16,0.005525102356719991,0.011759337114829682,0.011323880816800136,0.012155010316657666,0.007380967017282858,0.006601216508070218,0.005539007088622316
2013-10-17,0.005203471249809688,0.0069381680612752294,0.005722206182450895,0.007166013134326521,0.005796703984598306,0.0056384787595757935,0.005433182107939194
2013-10-18,0.0020028550124924216,0.014285037066817718,0.016205403987999745,0.009399634623214137,0.004975138140583368,0.0039014528760283884,0.0020861712827009438
2013-10-21,-0.0009657704142186363,0.0005183001191975123,0.0021912862320621063,-0.00019237423409235177,0.0001543136471999773,-0.00026274243099899675,-0.0009314993492354207
2013-10-22,0.005179627646951568,0.001923716047628643,0.0014573329197296037,0.005816644957822303,0.005365472480000744,0.005260137675831,0.0052206415124289585
2013-10-23,0.0005164160839326026,-0.004975852890177657,-0.006064241943555815,-0.0019959031627468926,-0.0009407360033968359,-0.00025134177375507605,0.0007911110776059882
2013-10-24,-0.0008020902130898566,0.004773826369350198,0.004392869869893845,0.0009934134815310358,0.00016415370586586597,-0.00019228088545852895,-0.0007395392861795358
2013-10-25,0.001765620322435657,0.004658126799818252,0.0071677725543546345,0.005461285936065652,0.003455399975790474,0.0027977070423113037,0.0017645876007383876
2013-10-28,-0.000548868714122297,-3.436287401969995e-05,0.0002415798488222265,-0.0010067628012178087,-0.0004102686772696762,-0.0005129400586156851,-0.0006259984084053816
2013-10-29,0.001367479581648734,0.002164363541234282,0.0016882884514981544,0.002029410566527723,0.0018127639071841006,0.0016311004012501407,0.0014645364850138787
2013-10-30,-0.0027919974931382985,-0.006026807796957634,-0.0009631804352711049,-0.003475755058515162,-0.002390154065747385,-0.0025633148485804114,-0.0029276099283727097
2013-10-31,-0.0009090359813951343,-0.003690553335105262,-0.0022895499847214174,-0.0006411438927360624,-0.0016220552343294559,-0.0012535164084578332,-0.0007266853142351426
2013-11-01,-0.004053412766580222,-0.00078590759866215,0.0002414078227865879,-0.0037331517653803603,-0.003628089132509338,-0.0033889205550746704,-0.003871058231440516
2013-11-04,0.0017649615474757407,0.0037118759857510675,0.0014491817038464472,0.0018315462517655146,0.002041492645503462,0.0020722129056249816,0.0018437703926925675
2013-11-05,-0.0035103257778142938,5.450079913593697e-05,0.001084845942034951,-0.005487998625383184,-0.005005627599291129,-0.003468164649402583,-0.0034606052767047757
2013-11-06,0.002727993158506248,-0.0011559950938364594,-0.00024064089071318406,0.0015856396277624807,0.0023578810121034355,0.0029247890429202617,0.0027207968213176503
2013-11-07,0.00030076251191157866,-0.018359313269264654,-0.01879505658338354,-0.005904148683360422,-0.004182913061628657,-0.0019784137588931827,0.00018058801059361862
2013-11-08,-0.0063034707559673775,0.014561281062733356,0.013507048648542241,-0.00204290320592182,-0.003077677012409019,-0.0041158060016345255,-0.006200923124522695
2013-11-11,-0.0015074564301694737,-0.00090704994850066,-0.0015750407483112738,-0.0019573550342727453,-0.0013348087406930276,-0.0009627848288914498,-0.0016050162503506993
2013-11-12,-0.0009416571951058605,0.0014061679725678733,0.0015775254214560608,0.001772490291506168,0.0006434102794850016,-0.0008303439515824351,-0.0008371176446992923
2013-11-13,0.0046446304455789456,0.011542454425760296,0.012115256956964027,0.007509386831525244,0.006619387649440256,0.0054991409912474865,0.004729311982890394
2013-11-14,0.004109515250767748,0.0021814952541805432,0.0031117881573212713,0.004886756126333047,0.004889089224735077,0.0044033857449179425,0.004085363678201892
