Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
2019-01-02,0.01587579047089406,2.6106579552726828e-05,0.010781027374991758,0.00024597768743705333,8.421097870146572e-06,0.6263069584158237,4.024598754419616e-06,4.8831572874311107e-05,0.33541724602319595,1.4975878640053453e-05,0.011263204264875062,7.4360350907586676e-06
2019-02-01,0.020793531358786373,1.5640085713060658e-05,0.012590831859927397,0.00015191916271922477,4.697123730470017e-06,0.6226113839391689,2.38059072383931e-06,2.9050548976687905e-05,0.3301507712887789,8.875778289014927e-06,0.013636897175346465,4.021087839794588e-06
2019-03-01,0.014039040742781355,1.4448750679005202e-05,0.01105331557364342,8.003731399061997e-05,3.739437325356076e-06,0.6084583488343412,1.9380265181084687e-06,2.6813827466582296e-05,0.3498146351330606,7.198379890589847e-06,0.016496905078077537,3.5789022255591723e-06
2019-04-01,0.002619153078887875,2.9738584837688723e-05,0.02109488123306506,0.00014586401477929232,8.3369772610288e-06,0.5980823362376941,4.346258633448299e-06,5.276386482180844e-05,0.3649464790720181,1.8170920171430826e-05,0.012989941873336823,7.98788449328959e-06
2019-05-01,0.0025635927964884355,2.8268630392971213e-05,0.01881767271666259,0.0001957376504361867,8.746495551453846e-06,0.5902641209594959,4.491257069208466e-06,5.672367960475388e-05,0.3730586867725473,1.8030000601171844e-05,0.014976353449042256,7.575592107833913e-06
2019-06-03,0.002059682059902766,2.7715545627539682e-05,0.018821430507735895,0.00020506348177866783,9.296957581862918e-06,0.5908218245322622,4.545163485051446e-06,5.656831503697427e-05,0.3704786795903307,1.7632151574490643e-05,0.017489893642549464,7.668052134295741e-06
2019-07-01,0.0013794693322541074,2.5276610602203395e-05,0.014818029483675249,0.00025510307794520315,9.221758898215093e-06,0.5794579116434281,4.584101150422097e-06,5.513588536686647e-05,0.38775221601338883,1.728465067065078e-05,0.016218165529440384,7.601913179981309e-06
2019-08-01,0.0008343128589363226,2.0781920390665083e-05,0.01218109566291288,0.00013865541541135352,7.853828576154317e-06,0.5711269882847225,4.087088914340796e-06,4.554638561825344e-05,0.39819352066951125,1.461263409767623e-05,0.017426119830612867,6.425420295644419e-06
2019-09-03,0.0003288250975050202,1.6732651906533254e-05,0.011713617927215019,0.00010998866622342524,7.038832420680039e-06,0.5626901282342174,3.655886074679788e-06,4.149937265903511e-05,0.40221251750256937,1.0662165078404251e-05,0.022859473040267114,5.860623863478568e-06
2019-10-01,0.00018997168622482755,1.3659144974466948e-05,0.01887859564457864,0.0001840757373932413,7.550036797777033e-06,0.5487696942838561,3.5386385983126377e-06,3.688674125344804e-05,0.41339841457457227,1.0533469086360278e-05,0.01850127707176819,5.802970896406021e-06
2019-11-01,0.0001023387906825955,1.0983605662826937e-05,0.019339287167629136,0.00013692170467071943,6.782255439595942e-06,0.5404050874834573,3.0448599824047494e-06,3.3633519191255114e-05,0.4219336590717614,1.0099812295421535e-05,0.018012911317537208,5.250411690458569e-06
2019-12-02,5.8774281367424046e-05,1.7461168800671904e-05,9.136372059754278e-05,8.79031414809275e-05,1.800386225419074e-05,0.4996885594736634,5.600486215025774e-06,5.257030407951282e-05,0.48951799323435163,2.1203421958893275e-05,0.010429934844821517,1.063206040930357e-05
2020-01-02,5.69002361348224e-05,1.811193759961605e-05,8.312075136079477e-05,0.00011843385689919664,2.3281978547759027e-05,0.4924697039094406,6.35543446150605e-06,6.142164976125155e-05,0.4993596424976243,2.930092680489297e-05,0.007759628973215132,1.409784815016884e-05
2020-02-03,6.559962952431631e-05,1.9702076239523153e-05,0.00011372943911746167,0.00018894400093287273,2.7412261306951664e-05,0.4979455280423149,7.074070488937582e-06,6.547238319568429e-05,0.49242005392046273,3.213848593710658e-05,0.009098316912843601,1.602877763557643e-05
2020-03-02,8.074479746678797e-05,2.319376291982491e-05,0.00019249773523779493,0.0002430577028180448,3.451018083894757e-05,0.5080526656191682,8.245251447081423e-06,6.068744143478449e-05,0.479752342091828,5.00337177956753e-05,0.011484122361629765,1.7899337415244344e-05
2020-04-01,3.915541850227719e-05,0.009027291728747708,1.4764400700386953e-05,1.0767282690701802e-05,7.039538537449022e-06,0.6673371394396934,7.802200221794442e-07,1.3865334440720789e-06,0.28271883285590943,3.972988755911281e-06,0.040837823294541366,1.0462984550944948e-06
